date,price,return,ma_10,general_negative_sum,general_neutral_sum,general_positive_sum,company_negative_sum,company_neutral_sum,company_positive_sum
2022-12-02 19:00:00,146.2588,-0.30119999999999436,146.41588,0.07780067063868046,0.978094570338726,0.9441047832369804,0.0,0.0,0.0
2022-12-02 19:15:00,146.275,0.016199999999997772,146.37938000000003,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-02 19:30:00,146.2029,-0.07210000000000605,146.33167,0.8390561938285828,0.09333349764347076,0.06761027872562408,0.0,0.0,0.0
2022-12-02 19:45:00,146.7018,0.4988999999999919,146.33685,2.680388033390045,0.18045101687312126,0.13916091434657574,0.0,0.0,0.0
2022-12-02 20:00:00,147.67,0.968199999999996,146.47885,0.8196205906569958,1.0736669898033142,0.1067124679684639,0.0,0.0,0.0
2022-12-02 20:15:00,147.615,-0.0549999999999784,146.60885000000002,0.8478552736341953,0.9557709656655788,0.19637381285429,0.0,0.0,0.0
2022-12-02 20:30:00,147.2,-0.41500000000002046,146.70935,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-02 20:45:00,147.44,0.2400000000000091,146.82235,0.09490783512592316,0.9917084276676178,0.9133837223052979,0.0,0.0,0.0
2022-12-02 21:00:00,147.81,0.37000000000000455,146.97335,55.76959401741624,58.961620001122355,39.268785922788084,9.429104944691062,17.643906148150563,3.9269886584952474
2022-12-05 14:30:00,150.2899,2.4798999999999864,147.34634,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-05 14:45:00,150.9062,0.6163000000000238,147.81108,0.02883131429553032,0.8961167335510254,0.0750519186258316,0.0,0.0,0.0
2022-12-05 15:00:00,148.78,-2.1262000000000114,148.06158,2.4653527149930596,1.9882601201534271,0.546387106180191,0.0,0.0,0.0
2022-12-05 15:15:00,148.57,-0.21000000000000796,148.29829,0.08097429387271404,1.0767904669046402,1.8422352224588394,0.016990669071674347,0.8997542858123779,0.08325501531362534
2022-12-05 15:30:00,148.5997,0.0297000000000196,148.48808,0.7525855526328087,0.15219810977578163,1.0952163189649582,0.0,0.0,0.0
2022-12-05 15:45:00,147.8795,-0.7202000000000055,148.50903,0.8729594945907593,0.07972614467144012,0.04731438308954239,0.03549378924071789,1.2854154407978058,0.6790907382965088
2022-12-05 16:00:00,147.9,0.02049999999999841,148.53753,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-05 16:15:00,147.0966,-0.8034000000000106,148.52719,0.9455872178077698,0.026680273935198784,0.02773255482316017,0.012537536211311817,0.3959304988384247,0.5915319323539734
