date,price,ma_30,general_score_ma30,company_score_ma30
2022-11-11 15:30:00,3972.27,3931.1,-0.19449915510124932,-0.0567361111111111
2022-11-11 15:45:00,3975.99,3933.911666666667,-0.21949915510124934,-0.09006944444444444
2022-11-11 16:00:00,3965.53,3935.7569999999996,-0.21949915510124937,-0.09006944444444444
2022-11-11 16:15:00,3958.03,3937.537333333333,-0.21949915510124937,-0.07895833333333331
2022-11-11 16:30:00,3957.54,3938.9990000000003,-0.21116582176791604,-0.07895833333333331
2022-11-11 16:45:00,3960.21,3940.2453333333333,-0.21949915510124937,-0.045624999999999985
2022-11-11 17:00:00,3957.21,3941.4436666666666,-0.18616582176791602,-0.07895833333333331
2022-11-11 17:15:00,3966.66,3943.0533333333337,-0.20838804399013824,-0.07895833333333331
2022-11-11 17:30:00,3965.81,3944.6433333333334,-0.22338804399013823,-0.03451388888888888
2022-11-11 17:45:00,3967.59,3946.7063333333335,-0.22709174769384194,-0.0011805555555555514
2022-11-11 18:00:00,3977.83,3949.239666666667,-0.2187584143605086,-0.03451388888888888
2022-11-11 18:15:00,3982.86,3951.6940000000004,-0.21209174769384193,-0.03451388888888888
2022-11-11 18:30:00,3983.47,3954.2070000000003,-0.20931396991606416,-0.03451388888888888
2022-11-11 18:45:00,3989.4,3956.7723333333333,-0.23709174769384195,-0.03451388888888888
2022-11-11 19:00:00,3992.08,3959.1690000000003,-0.25709174769384197,-0.06784722222222221
2022-11-11 19:15:00,3992.08,3961.4383333333335,-0.22746211806421232,-0.0011805555555555478
2022-11-11 19:30:00,3997.31,3963.983,-0.2052398958419901,-0.012291666666666657
2022-11-11 19:45:00,3999.07,3966.4656666666665,-0.21357322917532343,-0.012291666666666657
2022-11-11 20:00:00,3988.16,3968.473,-0.23579545139754565,-0.04562499999999999
2022-11-11 20:15:00,3987.14,3970.19,-0.2413510069531012,-0.04562499999999999
2022-11-11 20:30:00,3991.08,3971.868,-0.25801767361976785,0.021041666666666677
2022-11-11 20:45:00,3998.41,3973.739,-0.2524621180642123,0.021041666666666677
2022-11-11 21:00:00,3992.93,3975.002333333333,-0.2413510069531012,0.009930555555555566
2022-11-11 21:15:00,3992.93,3976.221,-0.2302398958419901,-0.023402777777777765
2022-11-11 22:00:00,3992.93,3977.439666666666,-0.2389967715295588,-0.01529820261437907
2022-11-14 14:30:00,3979.67,3978.216333333333,-0.23833359526428835,-0.033006535947712405
2022-11-14 14:45:00,3976.58,3978.9326666666666,-0.22722248415317722,0.00032679738562092867
2022-11-14 15:00:00,3987.79,3979.6853333333333,-0.19833359526428834,-0.033006535947712405
2022-11-14 15:15:00,3989.25,3980.617,-0.2112965582272513,-0.033006535947712405
2022-11-14 15:30:00,3989.54,3980.9116666666664,-0.2112965582272513,-0.04411764705882351
2022-11-14 15:45:00,3990.38,3981.5153333333337,-0.20296322489391797,-0.010784313725490182
2022-11-14 16:00:00,3981.03,3981.6833333333334,-0.19224893917963223,-0.04411764705882351
2022-11-14 16:15:00,3976.08,3982.0350000000003,-0.15415370108439416,-0.07745098039215685
2022-11-14 16:30:00,3987.83,3983.0283333333336,-0.15415370108439416,-0.07745098039215685
2022-11-14 16:45:00,3985.12,3983.9476666666665,-0.16748703441772753,-0.07745098039215685
2022-11-14 17:00:00,3990.49,3984.9570000000003,-0.20082036775106085,-0.07745098039215685
2022-11-14 17:15:00,3988.19,3985.989666666667,-0.20082036775106085,-0.07745098039215685
2022-11-14 17:30:00,3998.96,3987.066333333333,-0.20082036775106082,-0.07745098039215685
2022-11-14 17:45:00,3996.8,3988.099333333333,-0.19915370108439415,-0.11078431372549019
2022-11-14 18:00:00,3993.65,3988.968,-0.20470925663994968,-0.14411764705882352
2022-11-14 18:15:00,4003.42,3989.8209999999995,-0.20304258997328303,-0.14411764705882352
2022-11-14 18:30:00,4005.48,3990.575,-0.1947092566399497,-0.14411764705882352
2022-11-14 18:45:00,4008.11,3991.396333333333,-0.1947092566399497,-0.14411764705882352
2022-11-14 19:00:00,4004.23,3991.8906666666667,-0.1947092566399497,-0.07745098039215685
2022-11-14 19:15:00,4002.19,3992.2276666666667,-0.16804258997328303,-0.04411764705882351
2022-11-14 19:30:00,3999.33,3992.4693333333335,-0.19026481219550526,-0.04411764705882352
2022-11-14 19:45:00,3995.54,3992.4103333333333,-0.21804258997328305,-0.04411764705882351
2022-11-14 20:00:00,3996.81,3992.3349999999996,-0.1847092566399497,-0.01078431372549018
2022-11-14 20:15:00,3987.77,3992.322,-0.19582036775106085,-0.01078431372549018
2022-11-14 20:30:00,3983.45,3992.199,-0.21328068521137827,-0.01078431372549018
2022-11-14 20:45:00,3968.02,3991.4303333333332,-0.17994735187804492,-0.04411764705882351
2022-11-14 21:00:00,3957.25,3990.0583333333334,-0.16216957410026717,-0.07745098039215685
2022-11-14 21:15:00,3957.25,3988.869,-0.18550290743360048,-0.09967320261437908
2022-11-14 22:00:00,3957.25,3987.6796666666664,-0.18798828755055957,-0.1037548352674403
2022-11-15 14:30:00,4020.77,3988.6076666666672,-0.20256474519632414,-0.09852607709750566
2022-11-15 14:45:00,4013.8,3989.7453333333333,-0.2181203007518797,-0.04852607709750564
2022-11-15 15:00:00,4016.64,3991.0806666666667,-0.23145363408521302,-0.015192743764172316
2022-11-15 15:15:00,4021.89,3992.217333333333,-0.2381203007518797,0.01814058956916102
2022-11-15 15:30:00,4017.12,3993.146333333333,-0.18812030075187972,0.05147392290249435
2022-11-15 15:45:00,4016.63,3994.049333333334,-0.18812030075187972,0.040362811791383235
2022-11-15 16:00:00,4008.7,3994.6600000000003,-0.19478696741854637,0.040362811791383235
2022-11-15 16:15:00,4008.95,3995.5906666666665,-0.20272347535505428,0.07369614512471657
2022-11-15 16:30:00,4020.35,3997.066333333333,-0.2138345864661654,0.1070294784580499
2022-11-15 16:45:00,4016.27,3998.014333333333,-0.2138345864661654,0.1070294784580499
2022-11-15 17:00:00,4015.62,3999.031,-0.20716791979949878,0.1070294784580499
2022-11-15 17:15:00,4010.51,3999.6983333333333,-0.1655012531328321,0.07369614512471657
2022-11-15 17:30:00,4009.85,4000.420333333333,-0.15716791979949876,0.07369614512471657
2022-11-15 18:00:00,4005.42,4000.635666666667,-0.15716791979949873,0.07369614512471657
2022-11-15 18:15:00,3977.73,4000.0,-0.15050125313283208,0.040362811791383235
2022-11-15 18:30:00,3961.56,3998.9303333333332,-0.16994569757727654,0.023696145124716572
2022-11-15 18:45:00,3973.18,3997.922333333334,-0.17439014202172096,0.040362811791383235
2022-11-15 19:00:00,3963.21,3996.5133333333333,-0.19700918964076858,0.029251700680272125
2022-11-15 19:15:00,3993.61,3996.0299999999997,-0.18867585630743525,0.029251700680272125
2022-11-15 19:30:00,3990.86,3995.5843333333332,-0.15534252297410192,-0.03741496598639454
2022-11-15 19:45:00,3989.82,3995.172,-0.14423141186299082,-0.07074829931972788
2022-11-15 20:00:00,3993.44,3994.9756666666663,-0.13756474519632414,-0.10408163265306121
2022-11-15 20:15:00,4002.14,3995.1956666666665,-0.12010442773600669,-0.07074829931972788
